race,annee,nb,nb_tot
Chien de leonberg,1970,84,23119
Chien de leonberg,1975,180,23119
Chien de leonberg,1980,402,23119
Chien de leonberg,1985,403,23119
Chien de leonberg,1990,766,23119
Chien de leonberg,1995,911,23119
Chien de leonberg,2000,1034,23119
Chien de leonberg,2005,1131,23119
Chien de leonberg,2006,1245,23119
Chien de leonberg,2007,1198,23119
Chien de leonberg,2008,987,23119
Chien de leonberg,2009,1083,23119
Chien de leonberg,2010,1069,23119
Chien de leonberg,2011,853,23119
Chien de leonberg,2012,1128,23119
Chien de leonberg,2013,935,23119
Chien de leonberg,2014,1180,23119
Chien de leonberg,2015,931,23119
Chien de leonberg,2016,960,23119
Chien de leonberg,2017,1016,23119
Chien de leonberg,2018,1004,23119
Chien de leonberg,2019,970,23119
Chien de leonberg,2020,823,23119
Chien de leonberg,2021,1027,23119
Chien de leonberg,2022,922,23119
Chien de leonberg,2023,877,23119
Lhassa apso,1970,128,22706
Lhassa apso,1975,97,22706
Lhassa apso,1980,350,22706
Lhassa apso,1985,735,22706
Lhassa apso,1990,1420,22706
Lhassa apso,1995,1255,22706
Lhassa apso,2000,983,22706
Lhassa apso,2005,896,22706
Lhassa apso,2006,879,22706
Lhassa apso,2007,1177,22706
Lhassa apso,2008,1251,22706
Lhassa apso,2009,1284,22706
Lhassa apso,2010,1350,22706
Lhassa apso,2011,1403,22706
Lhassa apso,2012,1117,22706
Lhassa apso,2013,1024,22706
Lhassa apso,2014,965,22706
Lhassa apso,2015,856,22706
Lhassa apso,2016,854,22706
Lhassa apso,2017,753,22706
Lhassa apso,2018,624,22706
Lhassa apso,2019,691,22706
Lhassa apso,2020,618,22706
Lhassa apso,2021,698,22706
Lhassa apso,2022,724,22706
Lhassa apso,2023,574,22706
Dogue de bordeaux,1970,47,22698
Dogue de bordeaux,1975,97,22698
Dogue de bordeaux,1980,260,22698
Dogue de bordeaux,1985,184,22698
Dogue de bordeaux,1990,266,22698
Dogue de bordeaux,1995,279,22698
Dogue de bordeaux,2000,465,22698
Dogue de bordeaux,2005,955,22698
Dogue de bordeaux,2006,929,22698
Dogue de bordeaux,2007,1049,22698
Dogue de bordeaux,2008,1016,22698
Dogue de bordeaux,2009,1041,22698
Dogue de bordeaux,2010,1210,22698
Dogue de bordeaux,2011,1324,22698
Dogue de bordeaux,2012,1317,22698
Dogue de bordeaux,2013,1334,22698
Dogue de bordeaux,2014,1416,22698
Dogue de bordeaux,2015,1271,22698
Dogue de bordeaux,2016,1310,22698
Dogue de bordeaux,2017,1173,22698
Dogue de bordeaux,2018,1207,22698
Dogue de bordeaux,2019,1082,22698
Dogue de bordeaux,2020,1037,22698
Dogue de bordeaux,2021,1046,22698
Dogue de bordeaux,2022,687,22698
Dogue de bordeaux,2023,696,22698
Berger americain miniature,1970,0,22216
Berger americain miniature,1975,0,22216
Berger americain miniature,1980,0,22216
Berger americain miniature,1985,0,22216
Berger americain miniature,1990,0,22216
Berger americain miniature,1995,0,22216
Berger americain miniature,2000,0,22216
Berger americain miniature,2005,0,22216
Berger americain miniature,2006,0,22216
Berger americain miniature,2007,0,22216
Berger americain miniature,2008,0,22216
Berger americain miniature,2009,0,22216
Berger americain miniature,2010,0,22216
Berger americain miniature,2011,0,22216
Berger americain miniature,2012,0,22216
Berger americain miniature,2013,0,22216
Berger americain miniature,2014,4,22216
Berger americain miniature,2015,210,22216
Berger americain miniature,2016,553,22216
Berger americain miniature,2017,947,22216
Berger americain miniature,2018,1248,22216
Berger americain miniature,2019,1913,22216
Berger americain miniature,2020,2901,22216
Berger americain miniature,2021,4115,22216
Berger americain miniature,2022,4744,22216
